```,click_start_Date,click_start_Time,Click_EndDate,Click_EndTime,AdID,DisplayDate,DisplayTime,,,
428,2017-4-2,18:09:24,2017-4-2,18:09:48,109336995,2017-4-2,18:09:11,,,
495,2017-4-3,20:11:10,2017-4-3,20:11:31,152271743,2017-4-3,20:11:03,,,
498,2017-4-4,18:01:07,2017-4-4,18:01:15,268504394,2017-4-4,18:00:49,,,
262,2017-4-5,07:41:36,2017-4-5,07:42:01,900606861,2017-4-5,07:41:11,,,
278,2017-4-5,11:57:39,2017-4-5,11:57:44,982273665,2017-4-5,11:57:22,,,
422,2017-4-6,10:51:36,2017-4-6,10:52:11,504722514,2017-4-6,10:51:22,,,
409,2017-4-6,18:58:22,2017-4-6,18:59:06,53230239,2017-4-6,18:57:47,,,
479,2017-4-7,04:13:48,2017-4-7,04:14:36,648099808,2017-4-7,04:13:17,,,
468,2017-4-8,12:27:42,2017-4-8,12:28:01,462604504,2017-4-8,12:27:15,,,
481,2017-4-11,02:54:43,2017-4-11,02:55:11,496838803,2017-4-11,02:54:26,,,
383,2017-4-11,12:16:38,2017-4-11,12:16:47,302429738,2017-4-11,12:16:20,,,
416,2017-4-13,02:39:18,2017-4-13,02:39:35,572598720,2017-4-13,02:38:59,,,
415,2017-4-15,23:14:41,2017-4-15,23:14:54,896998598,2017-4-15,23:14:11,,,
149,2017-4-17,05:53:06,2017-4-17,05:53:41,373802732,2017-4-17,05:52:45,,,
218,2017-4-17,21:46:53,2017-4-17,21:47:01,825292028,2017-4-17,21:46:48,,,
438,2017-4-18,14:06:13,2017-4-18,14:06:37,894297868,2017-4-18,14:05:47,,,
85,2017-4-19,23:34:11,2017-4-19,23:34:37,820008693,2017-4-19,23:33:42,,,
144,2017-4-20,13:35:05,2017-4-20,13:35:24,318893201,2017-4-20,13:34:34,,,
311,2017-4-21,23:06:08,2017-4-21,23:07:05,888129023,2017-4-21,23:05:38,,,
99,2017-4-22,07:08:10,2017-4-22,07:08:26,324845168,2017-4-22,07:07:48,,,
310,2017-4-24,04:51:30,2017-4-24,04:51:35,227746218,2017-4-24,04:51:10,,,
491,2017-4-25,12:40:28,2017-4-25,12:40:40,127355935,2017-4-25,12:40:15,,,
229,2017-4-27,08:55:37,2017-4-27,08:55:39,227746218,2017-4-27,08:55:15,,,
489,2017-4-28,01:57:37,2017-4-28,01:58:04,518646184,2017-4-28,01:57:33,,,
174,2017-4-28,07:33:49,2017-4-28,07:34:39,246611131,2017-4-28,07:33:29,,,
420,2017-4-28,23:49:38,2017-4-28,23:49:50,435045202,2017-4-28,23:49:24,,,
475,2017-4-30,00:56:31,2017-4-30,00:56:33,170240709,2017-4-30,00:55:58,,,
1,2017-4-30,06:09:33,2017-4-30,06:10:05,713925734,2017-4-30,06:09:12,,,
55,2017-5-2,12:39:58,2017-5-2,12:40:11,452218665,2017-5-2,12:39:57,,,
442,2017-5-2,15:45:31,2017-5-2,15:46:25,84721212,2017-5-2,15:45:19,,,
483,2017-5-5,14:36:40,2017-5-5,14:37:06,728311171,2017-5-5,14:36:36,,,
426,2017-5-6,02:39:01,2017-5-6,02:39:15,310532946,2017-5-6,02:38:51,,,
480,2017-5-7,11:14:37,2017-5-7,11:14:44,89977840,2017-5-7,11:14:05,,,
469,2017-5-7,20:31:57,2017-5-7,20:32:35,825065583,2017-5-7,20:31:42,,,
500,2017-5-12,23:26:07,2017-5-12,23:26:13,639850335,2017-5-12,23:26:00,,,
498,2017-5-14,14:31:56,2017-5-14,14:31:59,752453274,2017-5-14,14:31:34,,,
227,2017-5-16,10:16:47,2017-5-16,10:17:17,726969374,2017-5-16,10:16:28,,,
498,2017-5-16,16:01:09,2017-5-16,16:01:24,167689334,2017-5-16,16:00:57,,,
426,2017-5-17,11:55:21,2017-5-17,11:56:05,645804531,2017-5-17,11:55:04,,,
447,2017-5-18,10:01:18,2017-5-18,10:02:18,38462410,2017-5-18,10:01:15,,,
459,2017-5-18,13:02:56,2017-5-18,13:03:04,13546826,2017-5-18,13:02:55,,,
439,2017-5-19,15:47:00,2017-5-19,15:47:28,746217830,2017-5-19,15:46:44,,,
497,2017-5-24,01:06:32,2017-5-24,01:06:47,82002006,2017-5-24,01:06:03,,,
157,2017-5-24,03:37:42,2017-5-24,03:37:49,944760778,2017-5-24,03:37:39,,,
497,2017-5-24,23:25:01,2017-5-24,23:25:07,690604515,2017-5-24,23:24:30,,,
452,2017-5-25,09:50:57,2017-5-25,09:51:26,47152099,2017-5-25,09:50:30,,,
427,2017-5-25,14:44:08,2017-5-25,14:44:17,170240709,2017-5-25,14:44:04,,,
159,2017-5-25,18:26:33,2017-5-25,18:26:52,760173167,2017-5-25,18:26:02,,,
495,2017-5-27,02:56:08,2017-5-27,02:56:31,161320363,2017-5-27,02:56:07,,,
459,2017-5-27,02:56:48,2017-5-27,02:57:00,949149696,2017-5-27,02:56:24,,,
373,2017-5-27,09:57:39,2017-5-27,09:57:53,33402069,2017-5-27,09:57:15,,,
133,2017-5-27,18:33:04,2017-5-27,18:33:12,794859272,2017-5-27,18:32:36,,,
421,2017-5-28,19:05:54,2017-5-28,19:06:08,650089476,2017-5-28,19:05:40,,,
480,2017-5-29,05:31:59,2017-5-29,05:32:02,855951703,2017-5-29,05:31:56,,,
443,2017-5-29,12:54:22,2017-5-29,12:54:24,591071788,2017-5-29,12:53:53,,,
464,2017-5-30,05:47:16,2017-5-30,05:47:44,621675104,2017-5-30,05:47:02,,,
408,2017-5-30,16:50:02,2017-5-30,16:51:01,969106853,2017-5-30,16:49:48,,,
419,2017-5-30,21:58:40,2017-5-30,21:59:26,856642929,2017-5-30,21:58:14,,,
425,2017-5-30,22:22:36,2017-5-30,22:22:54,944760778,2017-5-30,22:22:12,,,
416,2017-6-1,19:01:03,2017-6-1,19:01:07,319272134,2017-6-1,19:00:54,,,
451,2017-6-5,05:44:36,2017-6-5,05:44:44,365230759,2017-6-5,05:44:19,,,
371,2017-6-5,09:33:27,2017-6-5,09:33:57,116452252,2017-6-5,09:33:03,,,
423,2017-6-5,11:44:21,2017-6-5,11:45:01,254971311,2017-6-5,11:44:14,,,
481,2017-6-6,06:02:41,2017-6-6,06:02:58,343946581,2017-6-6,06:02:24,,,
433,2017-6-7,08:24:12,2017-6-7,08:24:51,817626642,2017-6-7,08:23:47,,,
418,2017-6-8,13:12:50,2017-6-8,13:12:57,910128409,2017-6-8,13:12:23,,,
465,2017-6-9,00:19:45,2017-6-9,00:20:19,645254494,2017-6-9,00:19:16,,,
357,2017-6-10,12:23:40,2017-6-10,12:23:44,744930199,2017-6-10,12:23:23,,,
413,2017-6-10,15:52:10,2017-6-10,15:52:21,63413648,2017-6-10,15:52:03,,,
116,2017-6-11,10:42:50,2017-6-11,10:43:01,971435080,2017-6-11,10:42:46,,,
485,2017-6-11,21:00:16,2017-6-11,21:00:34,124316143,2017-6-11,21:00:03,,,
19,2017-6-12,06:12:33,2017-6-12,06:12:50,907199366,2017-6-12,06:11:58,,,
496,2017-6-13,20:01:54,2017-6-13,20:02:22,407909346,2017-6-13,20:01:35,,,
491,2017-6-15,06:10:10,2017-6-15,06:10:18,144064885,2017-6-15,06:09:58,,,
136,2017-6-16,06:10:59,2017-6-16,06:11:49,22910993,2017-6-16,06:10:27,,,
414,2017-6-16,09:32:22,2017-6-16,09:32:36,207433361,2017-6-16,09:32:16,,,
327,2017-6-16,18:53:48,2017-6-16,18:53:52,246611131,2017-6-16,18:53:15,,,
187,2017-6-17,06:43:52,2017-6-17,06:44:03,435045202,2017-6-17,06:43:26,,,
432,2017-6-18,05:58:56,2017-6-18,05:59:37,113330568,2017-6-18,05:58:48,,,
423,2017-6-20,07:44:11,2017-6-20,07:44:45,64522193,2017-6-20,07:43:53,,,
480,2017-6-20,21:34:24,2017-6-20,21:34:29,504759291,2017-6-20,21:33:57,,,
454,2017-6-24,05:44:34,2017-6-24,05:44:42,478031767,2017-6-24,05:44:22,,,
11,2017-6-24,05:59:45,2017-6-24,06:00:04,650209135,2017-6-24,05:59:18,,,
321,2017-6-24,14:42:57,2017-6-24,14:43:08,62172527,2017-6-24,14:42:47,,,
333,2017-6-25,15:52:30,2017-6-25,15:53:27,528227334,2017-6-25,15:52:06,,,
432,2017-6-25,20:35:00,2017-6-25,20:35:48,411909631,2017-6-25,20:34:55,,,
442,2017-6-26,05:50:35,2017-6-26,05:50:43,734846677,2017-6-26,05:50:34,,,
432,2017-6-26,07:44:18,2017-6-26,07:45:13,888129023,2017-6-26,07:43:44,,,
489,2017-6-29,02:39:50,2017-6-29,02:40:06,890263564,2017-6-29,02:39:28,,,
400,2017-6-30,07:41:45,2017-6-30,07:42:36,476442702,2017-6-30,07:41:12,,,
395,2017-7-1,03:48:57,2017-7-1,03:49:15,760711182,2017-7-1,03:48:56,,,
495,2017-7-1,18:36:47,2017-7-1,18:37:15,191990161,2017-7-1,18:36:44,,,
382,2017-7-2,00:58:38,2017-7-2,00:59:03,764655494,2017-7-2,00:58:27,,,
447,2017-7-4,01:54:57,2017-7-4,01:55:50,398148580,2017-7-4,01:54:35,,,
425,2017-7-4,15:29:50,2017-7-4,15:30:15,84721212,2017-7-4,15:29:41,,,
421,2017-7-5,00:11:29,2017-7-5,00:12:05,363743428,2017-7-5,00:11:05,,,
420,2017-7-5,12:46:42,2017-7-5,12:46:48,900606861,2017-7-5,12:46:19,,,
463,2017-7-5,13:55:13,2017-7-5,13:55:46,891308596,2017-7-5,13:54:58,,,
411,2017-7-6,06:08:50,2017-7-6,06:09:46,214498657,2017-7-6,06:08:49,,,
125,2017-7-6,14:37:21,2017-7-6,14:38:13,109951654,2017-7-6,14:36:56,,,
172,2017-7-8,18:52:50,2017-7-8,18:52:52,669952766,2017-7-8,18:52:37,,,
245,2017-7-9,10:14:11,2017-7-9,10:14:35,187652627,2017-7-9,10:14:02,,,
259,2017-7-10,20:01:06,2017-7-10,20:01:36,198692112,2017-7-10,20:00:34,,,
392,2017-7-11,12:08:17,2017-7-11,12:08:27,161484951,2017-7-11,12:07:55,,,
462,2017-7-11,16:29:58,2017-7-11,16:30:44,679397142,2017-7-11,16:29:24,,,
426,2017-7-14,14:23:34,2017-7-14,14:24:29,820008693,2017-7-14,14:23:27,,,
289,2017-7-14,20:26:40,2017-7-14,20:26:58,170240709,2017-7-14,20:26:07,,,
450,2017-7-15,05:00:46,2017-7-15,05:01:27,296973894,2017-7-15,05:00:32,,,
420,2017-7-16,10:57:20,2017-7-16,10:57:21,155877543,2017-7-16,10:57:07,,,
465,2017-7-17,20:07:42,2017-7-17,20:07:58,682823194,2017-7-17,20:07:13,,,
498,2017-7-19,17:28:18,2017-7-19,17:28:21,62172527,2017-7-19,17:28:09,,,
192,2017-7-20,20:42:39,2017-7-20,20:43:13,708709584,2017-7-20,20:42:08,,,
485,2017-7-21,08:15:45,2017-7-21,08:16:05,716155574,2017-7-21,08:15:13,,,
482,2017-7-23,04:34:28,2017-7-23,04:34:31,507313935,2017-7-23,04:34:27,,,
444,2017-7-24,01:38:39,2017-7-24,01:38:44,90995248,2017-7-24,01:38:29,,,
480,2017-7-24,04:23:29,2017-7-24,04:23:30,55384168,2017-7-24,04:22:55,,,
413,2017-7-24,17:18:34,2017-7-24,17:18:47,645254494,2017-7-24,17:18:31,,,
483,2017-7-25,12:12:30,2017-7-25,12:12:50,449368633,2017-7-25,12:11:58,,,
305,2017-7-26,01:58:33,2017-7-26,01:59:09,845803536,2017-7-26,01:58:23,,,
461,2017-7-30,03:14:30,2017-7-30,03:14:37,913556104,2017-7-30,03:14:20,,,
428,2017-7-30,05:47:21,2017-7-30,05:47:40,672292431,2017-7-30,05:46:51,,,
195,2017-7-30,12:34:18,2017-7-30,12:34:37,679075641,2017-7-30,12:33:59,,,
490,2017-7-30,14:49:26,2017-7-30,14:50:07,782942471,2017-7-30,14:49:21,,,
460,2017-7-31,02:06:48,2017-7-31,02:06:50,760711182,2017-7-31,02:06:41,,,
500,2017-7-31,17:57:20,2017-7-31,17:57:38,154025031,2017-7-31,17:56:47,,,
429,2017-8-1,01:16:15,2017-8-1,01:16:21,330285214,2017-8-1,01:15:53,,,
487,2017-8-2,09:55:22,2017-8-2,09:55:44,136265424,2017-8-2,09:55:21,,,
486,2017-8-3,08:14:48,2017-8-3,08:15:34,613644888,2017-8-3,08:14:13,,,
182,2017-8-6,15:50:25,2017-8-6,15:50:51,940114001,2017-8-6,15:49:51,,,
438,2017-8-7,10:22:50,2017-8-7,10:23:20,226235563,2017-8-7,10:22:41,,,
493,2017-8-7,21:25:24,2017-8-7,21:25:40,386179731,2017-8-7,21:24:54,,,
427,2017-8-8,13:48:24,2017-8-8,13:48:28,297594192,2017-8-8,13:47:49,,,
488,2017-8-11,10:37:31,2017-8-11,10:38:04,825065583,2017-8-11,10:37:20,,,
425,2017-8-12,00:14:33,2017-8-12,00:14:45,175319160,2017-8-12,00:14:33,,,
483,2017-8-13,08:04:35,2017-8-13,08:04:47,648099808,2017-8-13,08:04:22,,,
423,2017-8-13,13:13:22,2017-8-13,13:13:49,930625610,2017-8-13,13:13:06,,,
413,2017-8-14,07:06:16,2017-8-14,07:06:26,167689334,2017-8-14,07:05:55,,,
306,2017-8-14,09:46:19,2017-8-14,09:46:32,198064227,2017-8-14,09:46:10,,,
27,2017-8-17,03:45:36,2017-8-17,03:46:06,277666067,2017-8-17,03:45:15,,,
461,2017-8-17,04:48:36,2017-8-17,04:48:40,527683592,2017-8-17,04:48:27,,,
148,2017-8-17,08:29:41,2017-8-17,08:30:10,991669711,2017-8-17,08:29:15,,,
234,2017-8-17,22:17:06,2017-8-17,22:17:12,32541119,2017-8-17,22:16:39,,,
498,2017-8-18,10:26:57,2017-8-18,10:27:07,188856256,2017-8-18,10:26:37,,,
472,2017-8-18,17:42:17,2017-8-18,17:42:28,980844757,2017-8-18,17:42:16,,,
498,2017-8-19,05:04:58,2017-8-19,05:05:12,781721212,2017-8-19,05:04:42,,,
434,2017-8-20,05:53:32,2017-8-20,05:54:13,63413648,2017-8-20,05:53:23,,,
432,2017-8-20,12:39:25,2017-8-20,12:40:03,124316143,2017-8-20,12:39:09,,,
495,2017-8-20,13:35:44,2017-8-20,13:35:55,725517691,2017-8-20,13:35:10,,,
482,2017-8-21,09:13:19,2017-8-21,09:13:34,88620503,2017-8-21,09:12:46,,,
484,2017-8-22,14:44:11,2017-8-22,14:44:23,104162676,2017-8-22,14:43:51,,,
256,2017-8-23,01:54:38,2017-8-23,01:55:04,658121126,2017-8-23,01:54:05,,,
441,2017-8-24,23:55:29,2017-8-24,23:56:26,277666067,2017-8-24,23:55:15,,,
449,2017-8-25,12:59:44,2017-8-25,12:59:47,254110123,2017-8-25,12:59:16,,,
75,2017-8-26,14:14:26,2017-8-26,14:14:48,785752744,2017-8-26,14:14:20,,,
490,2017-8-26,16:06:21,2017-8-26,16:06:40,22910993,2017-8-26,16:05:56,,,
486,2017-8-28,19:02:21,2017-8-28,19:02:47,709380995,2017-8-28,19:01:49,,,
437,2017-8-30,04:32:32,2017-8-30,04:32:53,656860655,2017-8-30,04:32:09,,,
438,2017-8-30,22:07:33,2017-8-30,22:08:01,55937134,2017-8-30,22:07:30,,,
487,2017-8-30,23:18:05,2017-8-30,23:18:23,540328465,2017-8-30,23:18:02,,,
492,2017-9-4,16:46:42,2017-9-4,16:46:55,478031767,2017-9-4,16:46:31,,,
493,2017-9-4,18:16:16,2017-9-4,18:16:27,958419967,2017-9-4,18:16:02,,,
185,2017-9-6,09:38:34,2017-9-6,09:38:38,813225820,2017-9-6,09:38:04,,,
483,2017-9-6,18:36:55,2017-9-6,18:37:14,980844757,2017-9-6,18:36:42,,,
486,2017-9-8,21:39:17,2017-9-8,21:40:11,64522193,2017-9-8,21:38:51,,,
490,2017-9-9,22:08:13,2017-9-9,22:08:17,819566657,2017-9-9,22:07:57,,,
91,2017-9-10,04:16:41,2017-9-10,04:17:38,715096459,2017-9-10,04:16:29,,,
411,2017-9-12,06:58:16,2017-9-12,06:59:15,949149696,2017-9-12,06:58:10,,,
213,2017-9-12,12:34:47,2017-9-12,12:34:58,743937636,2017-9-12,12:34:33,,,
223,2017-9-12,23:45:00,2017-9-12,23:45:31,499864274,2017-9-12,23:44:27,,,
495,2017-9-14,20:04:52,2017-9-14,20:05:23,796272058,2017-9-14,20:04:32,,,
499,2017-9-15,05:07:45,2017-9-15,05:07:46,682823194,2017-9-15,05:07:22,,,
498,2017-9-15,21:48:34,2017-9-15,21:48:41,540328465,2017-9-15,21:48:15,,,
463,2017-9-16,01:20:58,2017-9-16,01:21:10,320146798,2017-9-16,01:20:30,,,
482,2017-9-16,16:11:48,2017-9-16,16:11:57,751026459,2017-9-16,16:11:19,,,
435,2017-9-16,18:24:39,2017-9-16,18:25:03,490472452,2017-9-16,18:24:33,,,
35,2017-9-17,02:19:18,2017-9-17,02:19:41,937624950,2017-9-17,02:18:55,,,
482,2017-9-17,07:44:55,2017-9-17,07:45:09,381050645,2017-9-17,07:44:49,,,
459,2017-9-17,16:23:54,2017-9-17,16:24:16,562113148,2017-9-17,16:23:48,,,
486,2017-9-20,05:12:17,2017-9-20,05:12:51,55937134,2017-9-20,05:12:16,,,
498,2017-9-21,15:20:16,2017-9-21,15:20:28,77695838,2017-9-21,15:19:41,,,
430,2017-9-25,21:17:12,2017-9-25,21:17:37,20928681,2017-9-25,21:17:06,,,
491,2017-9-25,21:52:57,2017-9-25,21:53:17,717957115,2017-9-25,21:52:41,,,
489,2017-9-26,11:34:00,2017-9-26,11:34:39,794859272,2017-9-26,11:33:46,,,
499,2017-9-26,12:29:43,2017-9-26,12:29:45,161090885,2017-9-26,12:29:21,,,
429,2017-9-26,15:02:07,2017-9-26,15:02:12,692056316,2017-9-26,15:01:58,,,
423,2017-9-27,10:51:03,2017-9-27,10:51:13,60912883,2017-9-27,10:50:48,,,
352,2017-9-27,12:05:01,2017-9-27,12:05:12,491342115,2017-9-27,12:04:27,,,
493,2017-9-27,13:39:07,2017-9-27,13:39:35,491342115,2017-9-27,13:39:06,,,
420,2017-9-27,19:48:39,2017-9-27,19:49:08,819566657,2017-9-27,19:48:27,,,
464,2017-9-28,08:09:19,2017-9-28,08:09:43,855951703,2017-9-28,08:09:11,,,
484,2017-9-28,09:28:01,2017-9-28,09:28:02,40717269,2017-9-28,09:27:47,,,
426,2017-9-29,06:45:49,2017-9-29,06:46:35,340779530,2017-9-29,06:45:36,,,
133,2017-9-30,08:28:09,2017-9-30,08:28:39,633005550,2017-9-30,08:27:55,,,
246,2017-10-1,20:57:51,2017-10-1,20:58:00,733083757,2017-10-1,20:57:40,,,
429,2017-10-3,20:00:46,2017-10-3,20:00:53,836740574,2017-10-3,20:00:38,,,
428,2017-10-7,12:03:33,2017-10-7,12:03:42,891378884,2017-10-7,12:03:05,,,
270,2017-10-8,07:55:17,2017-10-8,07:55:22,866230323,2017-10-8,07:54:54,,,
500,2017-10-8,08:38:09,2017-10-8,08:38:28,888129023,2017-10-8,08:38:09,,,
486,2017-10-10,01:19:21,2017-10-10,01:20:20,485703482,2017-10-10,01:19:18,,,
442,2017-10-12,16:47:30,2017-10-12,16:47:55,324322501,2017-10-12,16:47:00,,,
427,2017-10-15,03:34:23,2017-10-15,03:34:37,109336995,2017-10-15,03:34:22,,,
419,2017-10-15,18:41:56,2017-10-15,18:42:21,460267711,2017-10-15,18:41:27,,,
496,2017-10-16,23:15:46,2017-10-16,23:16:18,492838165,2017-10-16,23:15:31,,,
65,2017-10-17,03:00:02,2017-10-17,03:00:07,511170206,2017-10-17,02:59:45,,,
489,2017-10-17,06:14:17,2017-10-17,06:14:41,257697442,2017-10-17,06:14:10,,,
418,2017-10-19,17:00:56,2017-10-19,17:01:06,243604544,2017-10-19,17:00:22,,,
414,2017-10-20,11:24:16,2017-10-20,11:24:49,294907598,2017-10-20,11:23:52,,,
461,2017-10-21,02:16:19,2017-10-21,02:16:27,85476391,2017-10-21,02:16:00,,,
438,2017-10-22,15:00:34,2017-10-22,15:00:48,911125292,2017-10-22,15:00:21,,,
413,2017-10-24,02:30:57,2017-10-24,02:31:09,531218893,2017-10-24,02:30:47,,,
414,2017-10-24,17:48:45,2017-10-24,17:49:20,949149696,2017-10-24,17:48:33,,,
455,2017-10-27,15:47:21,2017-10-27,15:47:37,941404633,2017-10-27,15:47:02,,,
42,2017-10-29,07:51:27,2017-10-29,07:51:38,172046868,2017-10-29,07:51:20,,,
482,2017-10-29,08:28:50,2017-10-29,08:29:13,669952766,2017-10-29,08:28:30,,,
486,2017-10-29,13:24:45,2017-10-29,13:25:10,302429738,2017-10-29,13:24:21,,,
443,2017-10-29,15:06:49,2017-10-29,15:07:10,311010301,2017-10-29,15:06:36,,,
467,2017-10-29,17:34:36,2017-10-29,17:34:40,760711182,2017-10-29,17:34:26,,,
484,2017-10-31,18:42:04,2017-10-31,18:42:47,243944393,2017-10-31,18:42:02,,,
233,2017-10-31,22:44:57,2017-10-31,22:45:38,529755157,2017-10-31,22:44:22,,,
431,2017-11-1,00:33:46,2017-11-1,00:34:13,376101238,2017-11-1,00:33:28,,,
150,2017-11-1,07:50:14,2017-11-1,07:50:18,36044425,2017-11-1,07:49:52,,,
500,2017-11-3,19:43:43,2017-11-3,19:44:03,900606861,2017-11-3,19:43:12,,,
429,2017-11-3,20:47:46,2017-11-3,20:48:02,825065583,2017-11-3,20:47:12,,,
428,2017-11-5,05:25:44,2017-11-5,05:25:47,492838165,2017-11-5,05:25:37,,,
437,2017-11-5,06:01:44,2017-11-5,06:02:12,575007037,2017-11-5,06:01:26,,,
418,2017-11-6,09:21:15,2017-11-6,09:21:32,161484951,2017-11-6,09:20:56,,,
471,2017-11-7,06:42:00,2017-11-7,06:42:04,108028312,2017-11-7,06:41:48,,,
462,2017-11-7,09:22:40,2017-11-7,09:22:59,920290325,2017-11-7,09:22:10,,,
462,2017-11-7,12:11:49,2017-11-7,12:12:24,643343066,2017-11-7,12:11:23,,,
429,2017-11-7,23:31:14,2017-11-7,23:31:25,92972567,2017-11-7,23:30:42,,,
423,2017-11-8,02:28:02,2017-11-8,02:28:15,615390501,2017-11-8,02:27:41,,,
424,2017-11-8,21:22:00,2017-11-8,21:22:05,353558541,2017-11-8,21:21:53,,,
405,2017-11-9,00:44:13,2017-11-9,00:44:37,988578192,2017-11-9,00:43:47,,,
500,2017-11-9,08:53:54,2017-11-9,08:53:54,249020964,2017-11-9,08:53:44,,,
485,2017-11-9,21:51:13,2017-11-9,21:51:41,71928786,2017-11-9,21:50:50,,,
430,2017-11-10,02:34:41,2017-11-10,02:35:03,752648657,2017-11-10,02:34:24,,,
415,2017-11-10,21:45:28,2017-11-10,21:45:46,10758917,2017-11-10,21:45:00,,,
59,2017-11-11,07:50:58,2017-11-11,07:51:10,115293061,2017-11-11,07:50:40,,,
472,2017-11-12,07:57:34,2017-11-12,07:57:51,40717269,2017-11-12,07:57:03,,,
417,2017-11-13,19:18:01,2017-11-13,19:18:04,679075641,2017-11-13,19:17:37,,,
111,2017-11-14,12:25:51,2017-11-14,12:26:15,518646184,2017-11-14,12:25:18,,,
18,2017-11-15,04:38:30,2017-11-15,04:39:19,484099105,2017-11-15,04:38:05,,,
432,2017-11-15,07:52:06,2017-11-15,07:52:31,53230239,2017-11-15,07:51:35,,,
458,2017-11-15,10:10:26,2017-11-15,10:10:44,246611131,2017-11-15,10:09:57,,,
446,2017-11-16,14:40:45,2017-11-16,14:41:03,978992674,2017-11-16,14:40:42,,,
131,2017-11-16,16:26:13,2017-11-16,16:26:49,115293061,2017-11-16,16:25:55,,,
33,2017-11-17,20:03:29,2017-11-17,20:04:24,88984273,2017-11-17,20:03:02,,,
486,2017-11-20,02:23:43,2017-11-20,02:23:55,488470765,2017-11-20,02:23:39,,,
420,2017-11-20,13:57:44,2017-11-20,13:57:50,845803536,2017-11-20,13:57:26,,,
414,2017-11-20,17:54:42,2017-11-20,17:55:05,901446233,2017-11-20,17:54:31,,,
429,2017-11-21,19:22:32,2017-11-21,19:22:42,95766281,2017-11-21,19:21:59,,,
96,2017-11-22,03:42:06,2017-11-22,03:42:21,161095929,2017-11-22,03:41:32,,,
481,2017-11-24,09:13:25,2017-11-24,09:13:43,88984273,2017-11-24,09:13:19,,,
385,2017-11-25,08:55:49,2017-11-25,08:55:52,213943638,2017-11-25,08:55:37,,,
431,2017-11-25,11:50:59,2017-11-25,11:51:06,114352997,2017-11-25,11:50:28,,,
467,2017-11-25,23:43:54,2017-11-25,23:44:50,863443046,2017-11-25,23:43:43,,,
435,2017-11-27,17:40:05,2017-11-27,17:40:26,982273665,2017-11-27,17:39:31,,,
405,2017-11-28,09:45:13,2017-11-28,09:45:21,409664056,2017-11-28,09:44:57,,,
495,2017-11-28,19:24:13,2017-11-28,19:24:15,78589890,2017-11-28,19:24:06,,,
440,2017-11-29,21:12:42,2017-11-29,21:13:04,721816654,2017-11-29,21:12:38,,,
492,2017-11-30,19:33:31,2017-11-30,19:33:31,152271743,2017-11-30,19:33:16,,,
445,2017-12-1,16:32:15,2017-12-1,16:32:17,503547027,2017-12-1,16:32:02,,,
431,2017-12-1,19:37:12,2017-12-1,19:37:29,226235563,2017-12-1,19:37:00,,,
485,2017-12-3,11:50:22,2017-12-3,11:50:40,764655494,2017-12-3,11:50:15,,,
164,2017-12-5,18:07:17,2017-12-5,18:07:47,371367041,2017-12-5,18:06:43,,,
414,2017-12-7,16:53:05,2017-12-7,16:53:08,204275796,2017-12-7,16:53:02,,,
483,2017-12-8,00:35:04,2017-12-8,00:35:12,902383085,2017-12-8,00:34:31,,,
456,2017-12-8,06:23:09,2017-12-8,06:23:33,745493163,2017-12-8,06:22:55,,,
48,2017-12-10,00:08:26,2017-12-10,00:08:38,55384168,2017-12-10,00:07:59,,,
29,2017-12-10,02:41:03,2017-12-10,02:41:39,156610884,2017-12-10,02:41:01,,,
445,2017-12-11,09:23:06,2017-12-11,09:23:45,935465753,2017-12-11,09:22:50,,,
420,2017-12-12,07:27:49,2017-12-12,07:27:50,460172409,2017-12-12,07:27:32,,,
483,2017-12-12,11:45:57,2017-12-12,11:46:13,272189555,2017-12-12,11:45:32,,,
50,2017-12-13,06:31:28,2017-12-13,06:31:47,540328465,2017-12-13,06:31:07,,,
440,2017-12-13,20:54:08,2017-12-13,20:54:10,901446233,2017-12-13,20:53:47,,,
251,2017-12-14,12:48:13,2017-12-14,12:48:52,504759291,2017-12-14,12:47:45,,,
454,2017-12-15,14:23:50,2017-12-15,14:24:00,733083757,2017-12-15,14:23:40,,,
21,2017-12-15,14:39:03,2017-12-15,14:39:31,65871264,2017-12-15,14:38:59,,,
478,2017-12-15,19:08:59,2017-12-15,19:09:11,729430770,2017-12-15,19:08:39,,,
496,2017-12-16,09:00:25,2017-12-16,09:00:29,500196182,2017-12-16,09:00:05,,,
214,2017-12-16,10:00:19,2017-12-16,10:00:30,63711955,2017-12-16,10:00:07,,,
482,2017-12-18,09:13:31,2017-12-18,09:13:48,13546826,2017-12-18,09:12:58,,,
495,2017-12-18,17:28:27,2017-12-18,17:28:30,161320363,2017-12-18,17:28:03,,,
489,2017-12-18,21:40:39,2017-12-18,21:41:05,935465753,2017-12-18,21:40:27,,,
302,2017-12-19,06:51:32,2017-12-19,06:51:55,318882619,2017-12-19,06:51:08,,,
475,2017-12-19,11:49:50,2017-12-19,11:49:54,960412178,2017-12-19,11:49:40,,,
276,2017-12-19,13:14:21,2017-12-19,13:14:45,890447896,2017-12-19,13:13:52,,,
431,2017-12-19,15:02:01,2017-12-19,15:02:03,789850537,2017-12-19,15:01:33,,,
409,2017-12-19,20:13:51,2017-12-19,20:14:37,528227334,2017-12-19,20:13:40,,,
481,2017-12-19,20:31:49,2017-12-19,20:32:23,615390501,2017-12-19,20:31:35,,,
